# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jan 11 04:18:35 2023
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
loc_rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_impact,koi_impact_err1,koi_impact_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_kepmag
8250,2852560,K06294.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.6160,0.0080,-0.0060,51.58,9.860e+00,-4.200e+00,696.0,,,15.308
8251,2856960,K06295.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.8750,4.5820,-0.1040,8.99,8.500e-01,-7.700e-01,236.0,,,15.615
8252,4484356,K06420.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.7930,0.2690,-0.0610,29.45,2.580e+00,-2.350e+00,1716.0,,,14.235
8253,4489844,K06421.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.4470,,,0.54,1.500e-01,-9.000e-02,1922.0,,,13.230
8254,4540632,K06422.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.3050,0.0110,-0.0060,141.82,8.165e+01,-8.975e+01,682.0,,,14.991
8255,4544623,K06423.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.2460,6.7660,-0.1000,13.92,1.300e+00,-1.410e+00,647.0,,,15.999
8256,4565985,K06424.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.0080,0.9290,-0.0080,52.64,2.666e+01,-1.143e+01,2246.0,,,9.242
8257,4567118,K06425.01,,CANDIDATE,CANDIDATE,,0.3485,0.0982,-0.3485,1.50,5.700e-01,-1.900e-01,231.0,,,14.163
8258,4569590,K06426.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.6530,0.0620,-0.1450,59.95,3.397e+01,-2.266e+01,1133.0,,,12.799
8259,4574310,K06427.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.3520,0.0060,-0.0050,83.16,1.827e+01,-2.235e+01,2095.0,,,13.242
8260,4575824,K06428.01,,FALSE POSITIVE,FALSE POSITIVE,,0.4544,0.0051,-0.4542,1.56,6.400e-01,-1.500e-01,201.0,,,14.358
8261,5216727,K06543.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.2160,0.0350,-0.1270,77.40,2.223e+01,-1.819e+01,2549.0,,,13.448
8262,5218014,K06544.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.3070,0.0340,-0.1170,319.52,8.039e+01,-1.206e+02,1682.0,,,12.923
8263,5255552,K06545.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.7260,0.5750,-0.0860,23.48,1.080e+00,-1.390e+00,392.0,,,15.208
8264,5263167,K06546.01,,CANDIDATE,CANDIDATE,0.7830,0.1660,0.2910,-0.1660,1.03,3.200e-01,-1.200e-01,1306.0,,,15.420
8265,5266937,K06547.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.0950,0.0120,-0.0140,75.86,2.067e+01,-1.207e+01,1005.0,,,14.352
8266,5269407,K06548.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.5330,0.0170,-0.0120,45.91,1.168e+01,-6.790e+00,1743.0,,,14.164
8267,5271803,K06549.01,,FALSE POSITIVE,FALSE POSITIVE,,0.9411,0.0136,-0.6371,6.20,4.920e+00,-9.100e-01,3249.0,,,13.681
8268,5272571,K06550.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.2190,0.2490,-0.2190,2.18,4.800e-01,-3.900e-01,2945.0,,,12.479
8269,6228703,K06678.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.0700,0.0660,-0.0370,105.07,3.256e+01,-2.962e+01,1737.0,,,12.843
8270,6231401,K06679.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.9530,0.0660,-0.0050,26.96,6.710e+00,-4.130e+00,1036.0,,,14.847
8271,6265961,K06680.01,,CANDIDATE,CANDIDATE,0.9130,0.1520,0.2990,-0.1520,0.80,1.200e-01,-8.000e-02,1028.0,,,13.692
8272,6279823,K06681.01,,FALSE POSITIVE,FALSE POSITIVE,,71.3346,29.6100,-8.7660,6149.09,1.537e+03,-4.228e+02,191.0,,,14.425
8273,6283224,K06682.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.7660,0.0400,-0.0290,42.33,6.500e+00,-3.520e+00,1628.0,,,15.572
8274,6285094,K06683.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.8200,0.1440,-0.5760,1.03,3.300e-01,-1.100e-01,1068.0,,,14.967
8275,6285396,K06684.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.6600,0.3350,-0.4180,0.88,2.600e-01,-8.000e-02,1059.0,,,15.789
8276,6285397,K06685.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.2280,0.2600,-0.2280,0.76,5.000e-02,-7.000e-02,743.0,,,15.914
8277,7032968,K06812.01,,FALSE POSITIVE,FALSE POSITIVE,,0.0063,0.4743,-0.0061,0.27,1.000e-01,-4.000e-02,2356.0,,,11.786
8278,7033713,K06813.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.0040,0.4730,-0.0040,0.79,1.400e-01,-7.000e-02,1193.0,,,15.811
8279,7033748,K06814.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.7020,0.0160,-0.0210,82.04,1.946e+01,-2.159e+01,1793.0,,,13.685
8280,7049486,K06815.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.0690,0.0130,-0.0150,66.69,1.971e+01,-2.168e+01,727.0,,,13.144
8281,7050754,K06816.01,,FALSE POSITIVE,FALSE POSITIVE,,0.7452,0.1762,-0.4987,3.50,1.190e+00,-2.010e+00,3886.0,,,13.921
8282,7090801,K06817.01,,FALSE POSITIVE,FALSE POSITIVE,,0.1531,0.3087,-0.1527,2.35,0.000e+00,0.000e+00,222.0,,,9.233
8283,7097571,K06818.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.6340,0.0030,-0.0020,57.06,1.485e+01,-2.228e+01,1891.0,,,11.267
8284,7103300,K06819.01,,CANDIDATE,CANDIDATE,,0.1450,0.4350,-0.1448,1.01,5.400e-01,-2.200e-01,1620.0,,,11.429
8285,7970629,K06942.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.8830,0.0940,-0.0040,43.68,1.297e+01,-4.330e+00,1896.0,,,14.541
8286,7970760,K06943.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.2310,0.0090,-0.0030,53.40,1.678e+01,-6.000e+00,1050.0,,,13.398
8287,7971389,K06944.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.0650,0.0300,-0.0160,51.06,1.516e+01,-6.500e+00,811.0,,,14.098
8288,7976136,K06945.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.2200,0.0490,-0.1500,26.41,7.460e+00,-2.970e+00,2173.0,,,15.543
8289,7976435,K06946.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,,,,,,,,,,12.614
8290,7985167,K06947.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.0740,0.0870,-0.0320,67.05,1.782e+01,-2.178e+01,2594.0,,,12.958
8291,7987749,K06948.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.0470,0.0250,-0.0270,73.80,2.464e+01,-3.008e+01,836.0,,,14.461
8292,8007675,K06949.01,,CANDIDATE,CANDIDATE,0.1260,0.7550,,,1.24,2.800e-01,-3.500e-01,2173.0,,,12.047
8293,8700506,K07077.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.4890,0.0060,-0.0070,93.43,2.257e+01,-1.041e+01,668.0,,,13.478
8294,8701327,K07078.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.1650,0.0070,-0.0430,133.79,3.695e+01,-2.686e+01,1360.0,,,13.438
8295,8711548,K07079.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.3570,0.0040,-0.0030,127.57,3.752e+01,-3.380e+01,1002.0,,,13.944
8296,8713828,K07080.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,,,,,,12.525
8297,8719897,K07081.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.8300,0.0050,-0.0070,246.75,3.644e+01,-6.771e+01,2630.0,,,12.392
8298,8736245,K07082.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.5100,0.0100,-0.0140,52.52,1.184e+01,-5.040e+00,1230.0,,,13.798
8299,8738115,K07083.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.1970,0.0640,-0.0470,43.08,1.086e+01,-6.670e+00,554.0,,,15.632
8300,8739209,K07084.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.9950,0.0280,-0.7050,1.07,3.200e-01,-3.200e-01,1571.0,,,11.956
8301,8746310,K07085.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.8770,0.0960,-0.0130,33.93,9.690e+00,-3.460e+00,987.0,,,14.767
8302,9640921,K07210.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.9560,0.0450,-0.0280,15.47,4.750e+00,-1.580e+00,428.0,,,15.395
8303,9640921,K07210.02,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.7800,0.1750,-0.5370,1.22,3.700e-01,-1.300e-01,1428.0,,,15.395
8304,9641031,K07211.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.6300,0.0540,-0.0380,77.59,2.177e+01,-1.584e+01,2045.0,,,9.177
8305,9641103,K07212.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.1850,0.2910,-0.1840,0.44,5.000e-02,-4.000e-02,1404.0,,,14.122
8306,9644411,K07213.01,,FALSE POSITIVE,FALSE POSITIVE,0.0160,0.2430,0.2160,-0.2430,1.59,9.000e-02,-1.400e-01,1643.0,,,14.785
8307,9644683,K07214.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.2540,0.1330,-0.0910,26.57,5.430e+00,-2.340e+00,1873.0,,,15.912
8308,9651602,K07215.01,,CANDIDATE,CANDIDATE,0.9710,0.0880,0.3750,-0.0880,0.83,1.600e-01,-6.000e-02,1007.0,,,15.283
8309,9652166,K07216.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.4940,0.0600,-0.4350,0.85,2.800e-01,-1.500e-01,3163.0,,,12.884
8310,10556578,K07343.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.1450,2.5120,-0.2250,34.05,3.630e+00,-3.640e+00,1709.0,,,15.594
8311,10583181,K07344.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.3240,0.0070,-0.0030,80.71,2.188e+01,-2.428e+01,1815.0,,,11.009
8312,10586619,K07345.01,,CANDIDATE,CANDIDATE,0.9020,0.0330,0.4260,-0.0330,2.16,3.200e-01,-1.000e-01,242.0,,,15.044
8313,10592163,K07346.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.0460,0.0110,-0.0160,53.72,1.511e+01,-1.006e+01,759.0,,,15.095
8314,10597164,K07347.01,,FALSE POSITIVE,FALSE POSITIVE,,0.9866,0.0020,-0.6946,2.97,1.410e+00,-1.560e+00,1533.0,,,13.984
8315,10601538,K07348.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.7190,0.2300,-0.5130,1.20,2.400e-01,-3.000e-01,2308.0,,,13.169
8316,10601579,K07349.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.4670,0.0060,-0.1310,123.02,3.572e+01,-3.207e+01,1176.0,,,11.587
8317,10613718,K07350.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.2570,0.1430,-0.0850,29.98,3.600e+00,-3.250e+00,1800.0,,,12.735
8318,8557246,K07895.01,,FALSE POSITIVE,FALSE POSITIVE,0.0410,0.3270,0.1380,-0.3270,2.02,6.800e-01,-2.200e-01,302.0,,,15.884
8319,11709022,K07474.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,,,,,,,,,,12.902
8320,11724091,K07475.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.3750,0.0080,-0.0010,129.87,2.687e+01,-4.994e+01,2905.0,,,13.575
8321,11757422,K07476.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,0.7680,0.1910,-0.5350,0.66,6.000e-02,-7.000e-02,907.0,,,15.435
8322,11763910,K07477.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.5340,0.0070,-0.5050,0.93,3.100e-01,-1.500e-01,2796.0,,,13.725
8323,11768970,K07478.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.2500,0.0680,-0.0520,149.19,2.757e+01,-3.030e+01,1174.0,,,12.658
8324,11773625,K07479.01,,CANDIDATE,CANDIDATE,0.8750,0.5020,0.4630,-0.3010,1.10,1.800e-01,-2.700e-01,1132.0,,,13.440
8325,11775530,K07480.01,,FALSE POSITIVE,FALSE POSITIVE,,0.0006,0.4701,-0.0006,1.21,5.500e-01,-3.000e-01,999.0,,,13.505
8326,11811454,K07481.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.9860,0.0170,-0.0150,104.26,2.468e+01,-4.584e+01,2092.0,,,11.152
8327,8560280,K07896.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.0040,0.7140,-0.0040,11.40,1.310e+00,-8.000e-01,741.0,,,12.881
8328,2860594,K06296.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.5310,0.0070,-0.0050,59.94,9.920e+00,-1.486e+01,1878.0,,,13.370
8329,2860788,K06297.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.7050,0.0060,-0.0030,34.05,9.190e+00,-6.130e+00,1291.0,,,14.043
8330,2969638,K06298.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,,,,,,,,,,13.954
8331,2970670,K06299.01,,CANDIDATE,CANDIDATE,0.8940,0.0580,0.3990,-0.0580,0.67,8.000e-02,-2.000e-02,1633.0,,,13.853
8332,2973509,K06300.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.7530,0.0080,-0.0150,82.03,2.517e+01,-1.680e+01,1204.0,,,13.558
8333,2994092,K06301.01,,CANDIDATE,CANDIDATE,0.7890,0.2050,0.2460,-0.2050,2.94,8.800e-01,-3.800e-01,589.0,,,15.923
8334,2998124,K06302.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.3560,0.0080,-0.0050,74.25,1.398e+01,-2.596e+01,1014.0,,,13.119
8335,3098194,K06303.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.6000,0.0060,-0.0090,71.42,2.136e+01,-1.425e+01,592.0,,,13.901
8336,4578594,K06429.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.1490,0.0980,-0.1790,50.74,8.990e+00,-4.150e+00,242.0,,,15.793
8337,4587448,K06430.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,,,,,,,,,,13.411
8338,4633434,K06431.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.7750,0.0040,-0.0330,39.79,4.310e+00,-4.300e+00,515.0,,,15.362
8339,4661634,K06432.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.2700,0.0040,-0.0050,39.18,7.170e+00,-5.360e+00,392.0,,,15.329
8340,4665989,K06433.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.7190,0.0480,-0.0380,98.04,3.287e+01,-1.518e+01,2547.0,,,13.016
8341,4671584,K06434.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.2760,0.2320,-0.1450,47.68,1.226e+01,-1.500e+01,1661.0,,,13.742
8342,4678171,K06435.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.3720,0.0070,-0.0040,54.56,2.200e+00,-4.780e+00,509.0,,,15.993
8343,4681152,K06436.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,1.1890,0.0240,-0.0190,46.30,1.446e+01,-5.170e+00,1501.0,,,13.134
8344,4725292,K06437.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,,,,,,,,,,14.785
8345,8297017,K07879.01,,CANDIDATE,CANDIDATE,0.2060,0.8110,0.1630,-0.5660,6.15,6.500e-01,-2.440e+00,792.0,,,11.036
8346,5282656,K06551.01,,FALSE POSITIVE,FALSE POSITIVE,0.1930,0.5960,0.3820,-0.3890,1.06,3.500e-01,-1.200e-01,1686.0,,,15.160
8347,5284133,K06552.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.5000,0.0660,-0.0530,104.57,2.481e+01,-2.032e+01,1555.0,,,12.444
8348,5285607,K06553.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.1530,0.0470,-0.0290,56.11,2.027e+01,-6.770e+00,1716.0,,,11.419
8349,5286786,K06554.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.2770,6.9310,-0.0250,29.19,3.570e+00,-3.560e+00,704.0,,,15.456
8350,5288543,K06555.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.3170,0.0060,-0.0010,86.12,2.569e+01,-2.103e+01,1603.0,,,13.585
8351,5294739,K06556.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.9930,0.0170,-0.0190,571.07,1.628e+02,-4.069e+02,2063.0,,,13.930
8352,5295206,K06557.01,,CANDIDATE,CANDIDATE,0.9890,0.1160,0.3390,-0.1160,1.04,3.300e-01,-1.600e-01,1177.0,,,13.805
8353,5298620,K06558.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.0070,0.4470,-0.0070,0.87,8.000e-02,-9.000e-02,606.0,,,15.706
8354,5300878,K06559.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.4040,0.0150,-0.0060,46.59,4.470e+00,-4.030e+00,1505.0,,,14.767
8355,6292732,K06686.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.4690,0.4750,-0.2520,0.64,8.000e-02,-2.000e-02,1651.0,,,13.907
8356,6307000,K06687.01,,CANDIDATE,CANDIDATE,0.9730,0.3120,0.1470,-0.3120,0.87,8.000e-02,-8.000e-02,1391.0,,,15.790
8357,6311637,K06688.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.6360,0.0040,-0.0040,43.95,1.348e+01,-1.348e+01,1733.0,,,13.242
8358,6345758,K06689.01,,CANDIDATE,CANDIDATE,0.9960,0.3180,0.1550,-0.3180,0.98,2.600e-01,-2.100e-01,1291.0,,,15.030
8359,6364126,K06690.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.0160,1.3670,-0.2490,2.83,3.200e-01,-2.300e-01,831.0,,,14.901
8360,6364195,K06691.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.2230,0.2460,-0.2230,0.81,9.000e-02,-7.000e-02,778.0,,,15.924
8361,6364200,K06692.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.5570,0.0120,-0.4780,0.91,2.400e-01,-9.000e-02,1056.0,,,15.862
8362,6364247,K06693.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.7750,0.1800,-0.5580,0.58,1.800e-01,-6.000e-02,1054.0,,,13.636
8363,7105574,K06820.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.9890,0.0590,-0.0830,51.90,1.514e+01,-5.060e+00,657.0,,,14.069
8364,7115200,K06821.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.6150,0.3440,-0.3920,0.57,9.000e-02,-1.100e-01,2633.0,,,12.766
8365,7115332,K06822.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.9740,0.0030,-0.6790,1.15,3.500e-01,-1.500e-01,2457.0,,,14.944
8366,7115463,K06823.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.6480,0.2830,-0.4300,0.88,2.700e-01,-9.000e-02,2260.0,,,15.124
8367,7115597,K06824.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.9820,0.0070,-0.6980,1.54,4.300e-01,-1.500e-01,2160.0,,,15.915
8368,7115878,K06825.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.3930,0.1130,-0.3930,0.89,2.600e-01,-1.400e-01,2432.0,,,14.897
8369,7116043,K06826.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.3300,0.1480,-0.3300,0.77,2.200e-01,-1.700e-01,2289.0,,,14.530
8370,7116226,K06827.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.7700,0.1690,-0.5160,1.07,3.300e-01,-1.100e-01,2383.0,,,15.420
8371,8008128,K06950.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.5700,0.0060,0.0000,29.77,1.019e+01,-3.410e+00,798.0,,,14.558
8372,8009500,K06951.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.4580,0.0050,0.0000,33.80,4.360e+00,-3.940e+00,463.0,,,14.579
8373,8013289,K06952.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.1790,,,31.72,7.940e+00,-1.092e+01,1038.0,,,13.615
8374,8016214,K06953.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.2590,0.0110,-0.0050,41.52,9.360e+00,-3.340e+00,1460.0,,,14.364
8375,8016692,K06954.01,,CANDIDATE,CANDIDATE,0.7210,0.0960,0.3550,-0.0960,0.91,2.000e-01,-2.400e-01,1266.0,,,13.109
8376,8027902,K06955.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.7200,0.3230,-0.2600,1.54,3.200e-01,-4.000e-01,2480.0,,,12.895
8377,8039925,K06956.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.7070,0.8600,-0.7070,1.23,4.000e-01,-1.900e-01,837.0,,,13.618
8378,8042644,K06957.01,,CANDIDATE,CANDIDATE,0.9910,0.4790,0.4860,-0.2680,0.76,2.500e-01,-8.000e-02,1653.0,,,15.189
8379,8081389,K06958.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.4550,0.0060,-0.0060,115.45,3.634e+01,-2.722e+01,2328.0,,,13.990
8380,8750094,K07086.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.2150,0.1830,-0.1180,21.07,5.520e+00,-1.830e+00,1590.0,,,14.618
8381,8758161,K07087.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.0030,0.0370,-0.0090,88.64,2.591e+01,-2.591e+01,2795.0,,,12.457
8382,8760760,K07088.01,,CANDIDATE,CANDIDATE,1.0000,0.5320,0.4520,-0.3200,0.92,1.700e-01,-7.000e-02,1135.0,,,15.563
8383,8767034,K07089.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.3520,0.0830,-0.3520,0.48,4.000e-02,-4.000e-02,1444.0,,,14.280
8384,8773948,K07090.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.3150,0.0060,-0.0040,127.38,3.633e+01,-8.471e+01,972.0,,,13.714
8385,8784288,K07091.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.0930,0.0360,-0.0870,118.28,2.699e+01,-5.843e+01,2178.0,,,13.661
8386,8804358,K07092.01,,FALSE POSITIVE,FALSE POSITIVE,,0.0810,0.4609,-0.0808,1.90,1.320e+00,-2.000e-01,520.0,,,15.453
8387,8807057,K07093.01,,CANDIDATE,CANDIDATE,0.4330,0.7110,0.2520,-0.4770,1.41,4.700e-01,-1.600e-01,467.0,,,13.650
8388,8508493,K07890.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,0.4850,0.4820,-0.2760,2.63,7.700e-01,-2.600e-01,251.0,,,15.902
8389,9652632,K07217.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.9310,0.0240,-0.0230,83.26,2.197e+01,-2.931e+01,1852.0,,,11.576
8390,9655424,K07218.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.0210,0.6700,-0.0210,1.09,3.400e-01,-1.100e-01,2360.0,,,14.890
8391,9657636,K07219.01,,FALSE POSITIVE,FALSE POSITIVE,,0.3252,0.1405,-0.3250,1.07,3.400e-01,-2.500e-01,266.0,,,11.253
8392,9658089,K07220.01,,CANDIDATE,CANDIDATE,0.9960,0.9660,0.0100,-0.6930,0.97,3.200e-01,-1.000e-01,1805.0,,,15.102
8393,9665503,K07221.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.4580,0.0060,-0.0070,45.65,5.990e+00,-2.750e+00,628.0,,,15.217
8394,9673173,K07222.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.9570,0.0300,-0.0350,71.55,2.044e+01,-1.674e+01,771.0,,,13.731
8395,9674320,K07223.01,,CANDIDATE,CANDIDATE,0.9470,0.6730,0.2690,-0.4450,1.59,2.700e-01,-1.200e-01,218.0,,,14.634
8396,9693803,K07224.01,,CANDIDATE,CANDIDATE,,0.2136,0.2748,-0.2133,1.62,7.300e-01,-1.500e-01,784.0,,,15.669
8397,9711751,K07225.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.9170,0.0790,-0.0380,72.82,2.356e+01,-1.175e+01,2464.0,,,13.788
8398,10619109,K07351.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.6610,0.0160,-0.0140,131.41,3.237e+01,-4.856e+01,2422.0,,,11.704
8399,10646620,K07352.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.7280,0.0570,-0.7270,2.11,3.400e-01,-8.000e-01,2348.0,,,13.253
8400,10649230,K07353.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.3170,0.1320,-0.3170,1.42,4.100e-01,-6.300e-01,3141.0,,,12.770
8401,10659624,K07354.01,,CANDIDATE,CANDIDATE,0.5820,0.8180,0.1450,-0.6120,1.61,2.500e-01,-4.600e-01,664.0,,,13.468
8402,10661913,K07355.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.0510,0.4160,-0.0510,0.54,3.000e-02,-6.000e-02,1072.0,,,14.875
8403,10661976,K07356.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.1610,0.3390,-0.1610,0.84,2.000e-01,-3.900e-01,3459.0,,,13.740
8404,10662021,K07357.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.4120,0.0650,-0.4120,0.81,2.300e-01,-1.600e-01,1756.0,,,15.149
8405,10665228,K07358.01,,CANDIDATE,CANDIDATE,0.3780,0.3520,0.1130,-0.3520,1.26,1.700e-01,-1.200e-01,674.0,,,15.995
8406,8560927,K07897.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.3400,0.1140,-0.3400,0.87,1.800e-01,-2.100e-01,674.0,,,13.040
8407,11817750,K07482.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.0060,0.0800,-0.0490,68.93,1.965e+01,-1.785e+01,1375.0,,,12.250
8408,11825996,K07483.01,,CANDIDATE,CANDIDATE,,0.6327,0.0053,-0.5030,0.68,3.100e-01,-7.000e-02,648.0,,,13.132
